========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:17
========================================
"TOA5","CR1000_6","CR1000","65795","CR1000.Std.32.05","CPU:CR1000_6_v2.CR1","12214","Hourly_met"
"TIMESTAMP","RECORD","Rain_mm_Tot","AirTC_Avg","RH","WS_ms_S_WVT","WindDir_D1_WVT","SlrW_Avg","ETos","Rso"
"TS","RN","mm","Deg C","%","meters/second","Deg","W/m^2","mm","MJ/m²"
"","","Tot","Avg","Smp","WVc","WVc","Avg","ETXs","Rso"
"2021-05-13 21:00:00",13014,0,19.93,74.97,0,0,0,-0.033,0
"2021-05-13 22:00:00",13015,0,19.12,79.84,0,0,0,-0.033,0
"2021-05-13 23:00:00",13016,0,18.15,79.75,0.002,140.6,0,-0.032,0
"2021-05-14 00:00:00",13017,0,18.04,83.2,0.028,142.3,0,-0.031,0
"2021-05-14 01:00:00",13018,0,17.47,87.8,0.002,175.9,0,-0.031,0
"2021-05-14 02:00:00",13019,0,16.47,92.8,0,0,0,-0.03,0
"2021-05-14 03:00:00",13020,0,15.59,96.3,0,0,0,-0.03,0
"2021-05-14 04:00:00",13021,0,14.99,97.5,0,0,0,-0.029,0
"2021-05-14 05:00:00",13022,0,13.8,99.6,0,0,0,-0.029,0
"2021-05-14 06:00:00",13023,0,13.26,100,0,0,5.266,0.004,0.374
"2021-05-14 07:00:00",13024,0,15.34,93.3,0,0,112.7,0.066,1.123
"2021-05-14 08:00:00",13025,0,19.58,80,0.064,162.5,318.2,0.197,1.883
"2021-05-14 09:00:00",13026,0,21.1,73.62,0.114,181,487.9,0.318,2.566
"2021-05-14 10:00:00",13027,0,22.13,69.96,0.118,171,573.9,0.387,3.104
"2021-05-14 11:00:00",13028,0,23.2,65.1,0.126,168.9,715.6,0.491,3.445
"2021-05-14 12:00:00",13029,0,24.74,60.65,0.079,156.5,1009,0.702,3.564
"2021-05-14 13:00:00",13030,0,25.44,58.73,0.025,86.6,689.6,0.489,3.45
"2021-05-14 14:00:00",13031,0,26.19,54.15,0.063,157.5,640.8,0.454,3.123
"2021-05-14 15:00:00",13032,0,26.92,52.63,0.074,153,672.3,0.465,2.6
"2021-05-14 16:00:00",13033,0,27.69,48.72,0.189,176.2,698.1,0.484,1.926
"2021-05-14 17:00:00",13034,0,26.98,53.44,0.056,147.5,433.8,0.272,1.158
"2021-05-14 18:00:00",13035,0,25.93,58.9,0.03,151.8,163.4,0.06,0.405
"2021-05-14 19:00:00",13036,0,24.88,62.46,0.027,143.5,45.39,-0.016,0
"2021-05-14 20:00:00",13037,0,24.13,65.56,0.027,149.5,1.765,-0.033,0
"2021-05-14 21:00:00",13038,0,23.11,70.25,0.003,128.4,0,-0.034,0
"2021-05-14 22:00:00",13039,0,22.21,74.36,0.001,120.6,0,-0.033,0
"2021-05-14 23:00:00",13040,0,21.85,81.3,0,144.1,0,-0.032,0
"2021-05-15 00:00:00",13041,0,21.77,85.1,0.084,159.1,0,-0.028,0
"2021-05-15 01:00:00",13042,0,21.61,87.2,0.092,164.1,0,-0.028,0
"2021-05-15 02:00:00",13043,0,21.16,86.7,2.487,161.2,0,0.001,0
"2021-05-15 03:00:00",13044,0,20.95,88.5,2.551,166.8,0,-0.001,0
"2021-05-15 04:00:00",13045,0,20.89,89.6,2.28,152.3,0,-0.004,0
"2021-05-15 05:00:00",13046,0,20.84,91.1,1.813,149.7,0,-0.009,0
"2021-05-15 06:00:00",13047,0,20.73,94.6,2.049,155.8,0.152,0.012,0.371
"2021-05-15 07:00:00",13048,0,20.81,92.5,1.664,150.8,15.48,0.019,1.107
"2021-05-15 08:00:00",13049,0,21.01,93.3,2.247,154.3,26.85,0.031,1.864
"2021-05-15 09:00:00",13050,0,20.95,93.5,2.096,148.7,112.7,0.079,2.536
"2021-05-15 10:00:00",13051,0,22.14,84.1,2.808,153.1,266.1,0.186,3.066
"2021-05-15 11:00:00",13052,0,23.23,78.88,1.405,155.9,283.1,0.215,3.411
"2021-05-15 12:00:00",13053,0,23.42,77.73,1.477,154.7,168,0.144,3.536
"2021-05-15 13:00:00",13054,0,24,67.87,1.721,167.5,617.6,0.429,3.424
"2021-05-15 14:00:00",13055,0,25.46,65.1,3.083,161.3,953,0.655,3.107
"2021-05-15 15:00:00",13056,0,25.37,57.75,3.491,156.7,822,0.578,2.595
"2021-05-15 16:00:00",13057,0,24.93,67.26,3.868,146.7,562.9,0.413,1.924
"2021-05-15 17:00:00",13058,0,24.23,69.42,3.762,137.6,305.1,0.236,1.157
"2021-05-15 18:00:00",13059,0,24.08,66.99,3.33,137.7,322.8,0.234,0.409
"2021-05-15 19:00:00",13060,0,23.28,73.68,2.447,140.6,65.15,0.039,0
"2021-05-15 20:00:00",13061,0,21.98,79.45,0.268,137.5,2.084,-0.024,0
"2021-05-15 21:00:00",13062,0,21.24,86.2,1.276,139.8,0,-0.008,0
"2021-05-15 22:00:00",13063,0,21.06,89.4,1.981,141.5,0,-0.004,0
"2021-05-15 23:00:00",13064,0,20.98,91.6,2.093,145.8,0,-0.007,0
"2021-05-16 00:00:00",13065,0,21.16,91.9,1.382,138,0,-0.013,0
"2021-05-16 01:00:00",13066,0,21.2,97.3,0.837,141.4,0,-0.018,0
"2021-05-16 02:00:00",13067,0.254,20.97,100,1.02,167.8,0,-0.02,0
"2021-05-16 03:00:00",13068,0,21.08,99.8,2.041,175.1,0,-0.017,0
"2021-05-16 04:00:00",13069,0,21.02,99.6,1.966,183.4,0,-0.016,0
"2021-05-16 05:00:00",13070,0,21.02,100,1.701,161.8,0,-0.018,0
"2021-05-16 06:00:00",13071,0,21.26,96.5,2.581,153.5,2.277,0.005,0.374
"2021-05-16 07:00:00",13072,0,21.72,93.7,0.416,152.5,19.68,0.017,1.107
"2021-05-16 08:00:00",13073,0,21.87,95.2,0.088,137.7,25.28,0.019,1.859
"2021-05-16 09:00:00",13074,0.254,22.09,98.7,0.003,159.3,106.8,0.079,2.525
"2021-05-16 10:00:00",13075,1.27,22.65,95.3,0.019,146.6,275.1,0.199,3.04
"2021-05-16 11:00:00",13076,0,25.55,82,1.065,184,609.9,0.433,3.373
"2021-05-16 12:00:00",13077,0,25.87,76.29,0.535,169,564.6,0.411,3.501
"2021-05-16 13:00:00",13078,0,27.02,68.4,1.009,184.7,606.7,0.449,3.397
"2021-05-16 14:00:00",13079,0,28.61,62.84,1.581,198.3,982,0.723,3.074
"2021-05-16 15:00:00",13080,0,29.25,61.22,1.421,179.7,641.5,0.485,2.56
"2021-05-16 16:00:00",13081,0,28.12,76.83,3.128,133,524.4,0.397,1.891
"2021-05-16 17:00:00",13082,0,27.52,67.96,3.421,147.9,463.3,0.35,1.144
"2021-05-16 18:00:00",13083,0,27.68,66.78,3.292,162.6,320.4,0.262,0.41
"2021-05-16 19:00:00",13084,0,26.69,71.44,2.092,169,118.1,0.058,0
"2021-05-16 20:00:00",13085,0,25.01,75.71,0.469,175.3,3.02,-0.016,0
"2021-05-16 21:00:00",13086,0,23.83,80.4,0.465,162.5,0,-0.018,0
"2021-05-16 22:00:00",13087,0,23.06,86.9,1.966,157,0,0,0
"2021-05-16 23:00:00",13088,0,22.72,89.2,2.787,175,0,0.003,0
"2021-05-17 00:00:00",13089,0,22.89,91.4,2.726,183.3,0,-0.001,0
"2021-05-17 01:00:00",13090,0,22.99,93.1,2.248,174.1,0,-0.006,0
"2021-05-17 02:00:00",13091,0,23.06,93.9,2.358,185.6,0,-0.007,0
"2021-05-17 03:00:00",13092,0,23.28,94,2.031,160.3,0,-0.009,0
"2021-05-17 04:00:00",13093,0,23.4,95.3,2.626,166.2,0,-0.007,0
"2021-05-17 05:00:00",13094,0,23.36,92.8,2.139,165,0,-0.01,0
"2021-05-17 06:00:00",13095,0,23.74,90.2,1.072,168,0.103,0.01,0.378
"2021-05-17 07:00:00",13096,1.27,23.21,99,0,0,10.42,0.008,1.104
"2021-05-17 08:00:00",13097,0,23.48,95.4,0.085,133,193.4,0.137,1.844
"2021-05-17 09:00:00",13098,0,24.5,88.9,0.426,145.6,293.3,0.21,2.511
"2021-05-17 10:00:00",13099,0,25.89,82.1,1.731,148.7,520,0.369,3.036
"2021-05-17 11:00:00",13100,0,26.73,77.5,0.708,148.6,331,0.257,3.378
"2021-05-17 12:00:00",13101,0.762,19.69,97.2,2.82,55.06,302.1,0.189,3.549
"2021-05-17 13:00:00",13102,0,21.02,85.2,2.769,88.8,914,0.528,3.428
"2021-05-17 14:00:00",13103,0,23.61,74.96,0.031,95.8,896,0.616,3.097
"2021-05-17 15:00:00",13104,0,25.4,69.41,1.715,103.1,912,0.626,2.576
"2021-05-17 16:00:00",13105,0,26.52,63.31,1.6,111.4,732,0.517,1.912
"2021-05-17 17:00:00",13106,0,28.28,65.5,1.554,154.3,542.3,0.397,1.154
"2021-05-17 18:00:00",13107,0,28.17,64.56,1.538,136.3,322.9,0.236,0.417
"2021-05-17 19:00:00",13108,0,26.61,73.8,2.243,128.3,88.2,0.051,0
"2021-05-17 20:00:00",13109,0,24.78,63.84,1.54,137.7,2.594,0.011,0
"2021-05-17 21:00:00",13110,0,23.92,80.1,2.076,137.3,0,0.018,0
"2021-05-17 22:00:00",13111,0,23.62,86.7,3.87,138.4,0,0.016,0
"2021-05-17 23:00:00",13112,0,23.35,89.1,4.036,135.4,0,0.007,0
"2021-05-18 00:00:00",13113,0,23.29,88.1,3.795,153.1,0,0.007,0
"2021-05-18 01:00:00",13114,0,23.2,88.8,2.855,112.2,0,0.003,0
"2021-05-18 02:00:00",13115,0,23.04,91,1.954,42.98,0,-0.005,0
"2021-05-18 03:00:00",13116,0,20.61,89.2,3.413,51,0,-0.001,0
"2021-05-18 04:00:00",13117,0,19.18,87.8,2.361,71.61,0,-0.002,0
"2021-05-18 05:00:00",13118,0,18.93,90.8,1.64,88.8,0,-0.009,0
"2021-05-18 06:00:00",13119,0,19.25,94.5,0.42,77.94,1.026,0.004,0.39
"2021-05-18 07:00:00",13120,0,19.25,99.9,0.627,124.8,14.68,0.012,1.127
"2021-05-18 08:00:00",13121,0,20.44,100,0.112,102.4,23.24,0.017,1.872
"2021-05-18 09:00:00",13122,0.254,19.32,100,2.796,334,124,0.072,2.555
"2021-05-18 10:00:00",13123,0,18.53,93.6,0.5,354.8,225.6,0.151,3.098
"2021-05-18 11:00:00",13124,0,19.43,82.6,0.224,357.5,454.4,0.3,3.443
"2021-05-18 12:00:00",13125,0,20.33,83.8,0.246,3.856,193.3,0.14,3.567
"2021-05-18 13:00:00",13126,0,19.53,92.2,0.095,44.08,37.18,0.028,3.457
"2021-05-18 14:00:00",13127,0,19.32,92,0.029,67.86,47.66,0.034,3.122
"2021-05-18 15:00:00",13128,0,19.93,87.7,0,99.1,200.1,0.14,2.598
"2021-05-18 16:00:00",13129,0,21.96,78.73,0.327,126,731.6,0.475,1.925
"2021-05-18 17:00:00",13130,0,22.36,76.57,0.013,76.52,294.6,0.168,1.171
"2021-05-18 18:00:00",13131,0,23.27,80.3,0.992,102.8,309.9,0.185,0.426
"2021-05-18 19:00:00",13132,0,22.39,84.2,0.006,93.8,100.3,0.011,0
"2021-05-18 20:00:00",13133,0,21.58,91,0,0,14.5,-0.023,0
"2021-05-18 21:00:00",13134,0,20.73,95.7,0,0,0,-0.028,0
"2021-05-18 22:00:00",13135,0,19.68,99,0,0,0,-0.028,0
"2021-05-18 23:00:00",13136,0,19.05,100,0,0,0,-0.028,0
"2021-05-19 00:00:00",13137,0,18.36,100,0,0,0,-0.028,0
"2021-05-19 01:00:00",13138,0,18.17,100,0,0,0,-0.028,0
"2021-05-19 02:00:00",13139,0,18.3,100,0,0,0,-0.028,0
"2021-05-19 03:00:00",13140,0,18.29,100,0.005,53.73,0,-0.028,0
"2021-05-19 04:00:00",13141,0,18.51,100,0.001,67.28,0,-0.028,0
"2021-05-19 05:00:00",13142,0,18.36,92.2,0.006,85.4,0,-0.029,0
"2021-05-19 06:00:00",13143,0,18.41,98.1,0.046,99.5,1.873,0.002,0.396
"2021-05-19 07:00:00",13144,0,18.51,97,0.006,208.9,48.94,0.034,1.135
"2021-05-19 08:00:00",13145,0,19.14,91.8,0,0,115,0.081,1.892
"2021-05-19 09:00:00",13146,0,19.98,88.1,0,0,174.6,0.124,2.567
"2021-05-19 10:00:00",13147,0,20.44,85.1,0.021,113.9,191.4,0.137,3.096
"2021-05-19 11:00:00",13148,0,21.01,84.1,0.008,69.9,263.9,0.189,3.437
"2021-05-19 12:00:00",13149,0,20.95,85.7,0.787,120.3,188.6,0.14,3.556
"2021-05-19 13:00:00",13150,0,21,81.5,1.312,152.6,148.3,0.115,3.448
"2021-05-19 14:00:00",13151,0,22.19,72.24,2.492,166.5,408.4,0.29,3.127
"2021-05-19 15:00:00",13152,0,22.55,68.76,1.816,182.2,468.9,0.326,2.617
"2021-05-19 16:00:00",13153,0,22.43,65.73,2.472,193.6,375.8,0.271,1.952
"2021-05-19 17:00:00",13154,0,23.67,58.16,1.103,207.4,350.3,0.222,1.191
"2021-05-19 18:00:00",13155,0,23.5,62.95,0.003,151.8,181.1,0.069,0.439
"2021-05-19 19:00:00",13156,0,22.94,75.5,0,0,89.7,0.016,0
"2021-05-19 20:00:00",13157,0,20.9,82.5,0.002,76.41,3.426,-0.017,0
"2021-05-19 21:00:00",13158,0,19.81,87.1,0.453,170.3,0,-0.01,0
"2021-05-19 22:00:00",13159,0,18.44,92.1,0,85.3,0,-0.018,0
"2021-05-19 23:00:00",13160,0,17.08,96.1,0.019,200,0,-0.017,0
"2021-05-20 00:00:00",13161,0,16.32,98.1,0,0,0,-0.017,0
"2021-05-20 01:00:00",13162,0,15.88,99.2,0.04,220.2,0,-0.017,0
"2021-05-20 02:00:00",13163,0,15.29,99.9,0,0,0,-0.017,0
"2021-05-20 03:00:00",13164,0,15.26,100,0,0,0,-0.017,0
"2021-05-20 04:00:00",13165,0,15.93,100,0.017,232.1,0,-0.017,0
"2021-05-20 05:00:00",13166,0,15.42,100,0,228,0,-0.017,0
"2021-05-20 06:00:00",13167,0,15.89,100,0,0,2.197,0.002,0.404
"2021-05-20 07:00:00",13168,0,16.51,100,0.034,226.5,67.61,0.046,1.149
"2021-05-20 08:00:00",13169,0,18.12,95.6,0.006,170.9,301,0.185,1.898
"2021-05-20 09:00:00",13170,0,20.85,81.3,0.003,128.1,548.2,0.356,2.572
"2021-05-20 10:00:00",13171,0,22.89,69.28,0.007,94.4,731.9,0.496,3.097
"2021-05-20 11:00:00",13172,0,24.56,67.66,0.19,84.1,879,0.612,3.432
"2021-05-20 12:00:00",13173,0,25.88,57.95,0.154,75.73,976,0.691,3.553
"2021-05-20 13:00:00",13174,0,27.22,57.48,0.146,79.85,935,0.671,3.454
"2021-05-20 14:00:00",13175,0,28.01,55.93,0.481,106,803,0.583,3.125
"2021-05-20 15:00:00",13176,0,28.26,52.36,0.195,99.1,605.3,0.433,2.608
"2021-05-20 16:00:00",13177,0,29.01,51.45,1.162,112.7,653.4,0.485,1.941
"2021-05-20 17:00:00",13178,0,28.9,51.08,0.101,117.5,368.6,0.23,1.188
"2021-05-20 18:00:00",13179,0,28.49,54.68,0.816,115.8,238.8,0.156,0.441
"2021-05-20 19:00:00",13180,0,27.86,57.62,0.175,120.8,122.9,0.024,0
"2021-05-20 20:00:00",13181,0,25.96,65.69,0.153,120.3,7.216,-0.025,0
"2021-05-20 21:00:00",13182,0,24.6,70.45,0.372,126.1,0,-0.02,0
"2021-05-20 22:00:00",13183,0,23.69,74.8,0.569,140.4,0,-0.015,0
"2021-05-20 23:00:00",13184,0,22.84,81.7,0.988,139.8,0,-0.009,0
"2021-05-21 00:00:00",13185,0,22.08,84.9,0.807,141.3,0,-0.014,0
"2021-05-21 01:00:00",13186,0,21.74,88,1.214,150.4,0,-0.01,0
"2021-05-21 02:00:00",13187,0,20.91,93.7,0.819,171.3,0,-0.018,0
"2021-05-21 03:00:00",13188,0,20.61,95.9,0.918,179.7,0,-0.019,0
"2021-05-21 04:00:00",13189,0,20.15,98.5,0.254,196.7,0,-0.025,0
"2021-05-21 05:00:00",13190,0,19.47,100,0.016,183.5,0,-0.027,0
"2021-05-21 06:00:00",13191,0,17.89,100,0.003,194.8,3.428,0.003,0.405
"2021-05-21 07:00:00",13192,0,18.54,100,0.251,170.9,97.1,0.063,1.142
"2021-05-21 08:00:00",13193,0,20.49,97.8,1.137,159.9,152.4,0.099,1.883
"2021-05-21 09:00:00",13194,0,22.09,85.7,1.943,141.2,428.3,0.272,2.551
"2021-05-21 10:00:00",13195,0,22.92,81.5,1.923,117.9,420.8,0.287,3.077
"2021-05-21 11:00:00",13196,0,25.22,66.62,2.55,123.2,856,0.585,3.416
"2021-05-21 12:00:00",13197,0,27.19,62.13,1.398,133.1,973,0.701,3.54
"2021-05-21 13:00:00",13198,0,28.68,54.85,1.657,140.3,974,0.724,3.44
"2021-05-21 14:00:00",13199,0,29.39,55.76,2.148,133.2,809,0.628,3.121
"2021-05-21 15:00:00",13200,0,29.08,53.84,2.758,115.7,643.8,0.516,2.599
"2021-05-21 16:00:00",13201,0,29.78,54.55,1.479,125.7,747.1,0.57,1.941
"2021-05-21 17:00:00",13202,0,28.98,53.13,0.973,116.3,348.8,0.248,1.189
"2021-05-21 18:00:00",13203,0,29.15,52.66,0.342,111.8,333.2,0.213,0.446
"2021-05-21 19:00:00",13204,0,27.88,63.21,1.177,113.2,101.6,0.048,0
"2021-05-21 20:00:00",13205,0,25.96,72.33,0.308,112.4,10.94,-0.017,0
"2021-05-21 21:00:00",13206,0,24.35,75.94,0,0,0,-0.031,0
"2021-05-21 22:00:00",13207,0,24.15,81.4,0.321,111.6,0,-0.022,0
"2021-05-21 23:00:00",13208,0,23.43,87.3,0.007,102.2,0,-0.029,0
"2021-05-22 00:00:00",13209,0,23.14,89.2,2.153,107.9,0,-0.003,0
"2021-05-22 01:00:00",13210,0,23.2,90.3,1.614,111.6,0,-0.008,0
"2021-05-22 02:00:00",13211,0,23.18,90,2.418,113.6,0,-0.003,0
"2021-05-22 03:00:00",13212,0,22.98,91.7,2.127,107.8,0,-0.006,0
"2021-05-22 04:00:00",13213,0,22.8,93.2,0.53,107.1,0,-0.02,0
"2021-05-22 05:00:00",13214,0,22.68,93.2,0.076,86.7,0,-0.026,0
"2021-05-22 06:00:00",13215,0,22.64,95.1,0.544,64.04,0.321,0.004,0.404
"2021-05-22 07:00:00",13216,0.254,22.22,99,0.053,52.42,22.13,0.017,1.129
"2021-05-22 08:00:00",13217,0.508,22.24,100,0.112,56.89,67.01,0.049,1.871
"2021-05-22 09:00:00",13218,0.254,22.39,100,0.041,47.24,97.3,0.072,2.532
"2021-05-22 10:00:00",13219,0.254,22.56,100,0.31,56.64,220.1,0.159,3.05
"2021-05-22 11:00:00",13220,0.254,22.76,100,1.628,59.09,299.9,0.197,3.381
"2021-05-22 12:00:00",13221,0,23.04,100,1.897,64.3,407.6,0.261,3.495
"2021-05-22 13:00:00",13222,0.762,23.18,100,1.298,48,317.4,0.213,3.389
"2021-05-22 14:00:00",13223,2.032,23.15,100,0.136,16.85,108,0.08,3.07
"2021-05-22 15:00:00",13224,4.064,23.23,100,0,0,85.1,0.064,2.561
"2021-05-22 16:00:00",13225,0,23.58,100,0,0,72.08,0.054,1.904
"2021-05-22 17:00:00",13226,2.032,22.63,100,2.413,164.1,47.51,0.031,1.173
"2021-05-22 18:00:00",13227,0.254,22.18,97.3,2.161,166.3,104.3,0.037,0.445
"2021-05-22 19:00:00",13228,0,22.59,97.6,1.251,152.1,43.1,0.016,0
"2021-05-22 20:00:00",13229,0,22.48,97.6,0.339,143.7,4.013,0.003,0
"2021-05-22 21:00:00",13230,0,22.59,96.4,0.175,146.1,0.002,0.001,0
"2021-05-22 22:00:00",13231,0,22.79,96.9,0.334,137.3,0.225,0.001,0
"2021-05-22 23:00:00",13232,0,22.85,96.9,1.735,137.7,1.041,0.004,0
"2021-05-23 00:00:00",13233,0,22.75,96.2,2.559,137.2,1.139,0.006,0
"2021-05-23 01:00:00",13234,0,22.58,94.8,3.095,137.4,1.672,0.008,0
"2021-05-23 02:00:00",13235,0,22.38,94,2.264,139.8,0.049,0.007,0
"2021-05-23 03:00:00",13236,0,22,95,3.034,137.4,0,0.009,0
"2021-05-23 04:00:00",13237,0,21.82,94.4,2.418,149.1,0,0.007,0
"2021-05-23 05:00:00",13238,0,21.81,95.5,1.194,153.2,0,0.005,0
"2021-05-23 06:00:00",13239,0,21.85,96.4,0.226,147.1,2.056,0.003,0.408
"2021-05-23 07:00:00",13240,0,21.99,95,0.075,143,39.92,0.03,1.136
"2021-05-23 08:00:00",13241,0.254,22.37,95.6,0.106,149.4,68.86,0.051,1.878
"2021-05-23 09:00:00",13242,0.254,22.61,96.8,0.721,127.4,137.1,0.1,2.54
"2021-05-23 10:00:00",13243,3.048,22.65,98.4,0.357,135.1,214.5,0.155,3.053
"2021-05-23 11:00:00",13244,0,24.44,82.2,1.209,121.5,656.2,0.446,3.38
"2021-05-23 12:00:00",13245,0,25.09,84.2,2.898,118.4,639.8,0.436,3.512
"2021-05-23 13:00:00",13246,0,24.47,88.4,3.7,109.3,498.9,0.332,3.404
"2021-05-23 14:00:00",13247,0,24.07,90.2,2.654,100.6,333.9,0.234,3.086
"2021-05-23 15:00:00",13248,0,23.18,97.1,2.712,100.2,283.1,0.185,2.575
"2021-05-23 16:00:00",13249,0,22.98,94.3,2.853,108.3,236.5,0.146,1.918
"2021-05-23 17:00:00",13250,0,22.83,92.8,2.991,105.8,159.3,0.101,1.183
"2021-05-23 18:00:00",13251,0,22.57,92.4,3.217,105.2,101.1,0.051,0.452
"2021-05-23 19:00:00",13252,0,22.13,99.4,1.947,107.8,38.02,0.011,0
"2021-05-23 20:00:00",13253,0,21.59,99.8,0.346,121,3.201,-0.005,0
"2021-05-23 21:00:00",13254,0,21.46,99.6,0.4,118,0.025,-0.006,0
"2021-05-23 22:00:00",13255,0.254,21.37,100,0.54,111.9,0,-0.006,0
"2021-05-23 23:00:00",13256,0,21.37,100,1.333,109.9,0,-0.005,0
"2021-05-24 00:00:00",13257,0.254,21.36,100,1.427,111.5,0,-0.005,0
"2021-05-24 01:00:00",13258,0,21.27,100,0.729,126.5,0,-0.005,0
"2021-05-24 02:00:00",13259,0,21.28,100,0.064,144.9,0,-0.006,0
"2021-05-24 03:00:00",13260,0.254,21.26,100,0,0,0,-0.007,0
"2021-05-24 04:00:00",13261,0.254,21.16,100,0.035,131.9,0,-0.006,0
"2021-05-24 05:00:00",13262,0,21.28,100,0.134,129.9,0,-0.006,0
"2021-05-24 06:00:00",13263,0,21.53,100,0.11,135.2,1.886,0.002,0.411
"2021-05-24 07:00:00",13264,0,21.78,100,0.147,171,25.77,0.019,1.137
"2021-05-24 08:00:00",13265,0,22.47,93.5,0.281,194.2,159.3,0.113,1.876
"2021-05-24 09:00:00",13266,0,23.51,89.2,1.562,172.7,231.9,0.165,2.539
"2021-05-24 10:00:00",13267,0,23.98,84.9,1.992,166.5,286.1,0.209,3.064
"2021-05-24 11:00:00",13268,0,25.18,74.44,2.276,176.3,468.6,0.341,3.401
"2021-05-24 12:00:00",13269,0,27.06,68.4,2.199,189.6,721.6,0.53,3.523
"2021-05-24 13:00:00",13270,0,27.45,68.4,2.599,165.2,734.6,0.542,3.415
"2021-05-24 14:00:00",13271,0,28.5,62.91,2.563,172.4,776.9,0.582,3.096
"2021-05-24 15:00:00",13272,0,28.75,60.28,2.618,164.4,640.4,0.497,2.594
"2021-05-24 16:00:00",13273,0,28.28,61.83,2.181,158.6,352.2,0.297,1.939
"2021-05-24 17:00:00",13274,0,29.44,59.07,2.581,170,513.2,0.41,1.195
"2021-05-24 18:00:00",13275,0,28.22,61.32,1.837,160.4,163,0.128,0.459
"2021-05-24 19:00:00",13276,0,27.78,68.23,1.405,156.5,113.1,0.066,0
"2021-05-24 20:00:00",13277,0,25.29,84.5,2.15,150.2,4.569,0.023,0
"2021-05-24 21:00:00",13278,0,23.81,92.2,2.327,138.1,0,0.007,0
"2021-05-24 22:00:00",13279,0,23.38,95.6,2.531,152,0,0,0
"2021-05-24 23:00:00",13280,0,23.56,92.8,2.677,156.2,0,0.001,0
"2021-05-25 00:00:00",13281,0,23.8,90.9,2.928,165.2,0,0.005,0
"2021-05-25 01:00:00",13282,0,23.56,91.6,3.357,155,0,0.008,0
"2021-05-25 02:00:00",13283,0,23.44,92.5,2.592,170,0,0.004,0
"2021-05-25 03:00:00",13284,0,23.34,91.9,2.622,166.8,0,0.004,0
"2021-05-25 04:00:00",13285,0,23.19,93,2.218,169.3,0,0.001,0
"2021-05-25 05:00:00",13286,0,23.17,92.6,2.05,165.3,0,0,0
"2021-05-25 06:00:00",13287,0,23.32,92.4,1.897,173,1.997,0.014,0.414
"2021-05-25 07:00:00",13288,0,23.63,89,1.932,177.6,63.84,0.057,1.138
"2021-05-25 08:00:00",13289,0,24.52,84.5,3.091,178.3,245.2,0.176,1.877
"2021-05-25 09:00:00",13290,0,25.72,78.51,2.959,172.9,391.7,0.287,2.538
"2021-05-25 10:00:00",13291,0,26.78,68.64,2.778,201.4,410.5,0.324,3.061
"2021-05-25 11:00:00",13292,0,27.56,68.87,2.509,213.2,438.7,0.354,3.393
"2021-05-25 12:00:00",13293,0,28.93,62.34,2.74,178.3,842,0.635,3.513
"2021-05-25 13:00:00",13294,0,30.05,60.58,2.679,176.7,867,0.673,3.415
"2021-05-25 14:00:00",13295,0,30.72,56.3,2.957,166.9,799.6,0.642,3.1
"2021-05-25 15:00:00",13296,0,31.27,56.3,2.819,168,719.5,0.586,2.591
"2021-05-25 16:00:00",13297,0,31.25,54.45,2.848,158.2,592.7,0.496,1.938
"2021-05-25 17:00:00",13298,0,31.37,54.15,2.717,180,400.4,0.354,1.197
"2021-05-25 18:00:00",13299,0,30.74,57.68,2.391,166.1,237.9,0.218,0.463
"2021-05-25 19:00:00",13300,0,29.69,67.12,1.731,166.9,83.4,0.056,0
"2021-05-25 20:00:00",13301,0,27.94,81,1.868,147.2,4.381,0.015,0
"2021-05-25 21:00:00",13302,0,26.9,85.3,2.391,153.9,0,0.01,0
"2021-05-25 22:00:00",13303,0,26.12,88.9,2.278,143.1,0,0.002,0
"2021-05-25 23:00:00",13304,0,25.67,87.8,2.812,157.4,0,0.003,0
"2021-05-26 00:00:00",13305,0,25.33,90.1,2.541,169.8,0,0.002,0
"2021-05-26 01:00:00",13306,0,24.78,92.6,2.271,159,0,-0.004,0
"2021-05-26 02:00:00",13307,0,24.46,92.2,0.7,144.3,0,-0.017,0
"2021-05-26 03:00:00",13308,0,24.17,95.9,1.007,122.6,0,-0.015,0
"2021-05-26 04:00:00",13309,0,22.71,97.9,1.853,116.2,0,-0.013,0
"2021-05-26 05:00:00",13310,0,22.6,99.2,0.594,127.8,0,-0.021,0
"2021-05-26 06:00:00",13311,0,23.22,97.8,2.008,166.9,2.604,0.004,0.416
"2021-05-26 07:00:00",13312,0,23.74,91.6,2.238,184.8,61.66,0.05,1.137
"2021-05-26 08:00:00",13313,0,24.45,87.8,2.744,183.9,168.1,0.132,1.878
"2021-05-26 09:00:00",13314,0,25.02,81,2.571,182.2,233.2,0.184,2.54
"2021-05-26 10:00:00",13315,0,26.89,73.02,3.908,198.5,686.5,0.485,3.056
"2021-05-26 11:00:00",13316,0,28.41,64.63,3.862,188.9,854,0.629,3.392
"2021-05-26 12:00:00",13317,0,29.31,65.94,3.469,192.2,783.4,0.608,3.513
"2021-05-26 13:00:00",13318,0,29.43,62.13,1.681,164,663.6,0.52,3.413
"2021-05-26 14:00:00",13319,0,30.66,60.99,2.748,178.4,902,0.702,3.094
